"region";"sex";"age";"Persons 2020"
"K-4650 Gloppen";"Males";"6 years";23
"K-4650 Gloppen";"Males";"7 years";39
"K-4650 Gloppen";"Males";"8 years";32
"K-4650 Gloppen";"Males";"9 years";38
"K-4650 Gloppen";"Males";"10 years";36
"K-4650 Gloppen";"Males";"11 years";47
"K-4650 Gloppen";"Males";"12 years";43
"K-4650 Gloppen";"Males";"13 years";37
"K-4650 Gloppen";"Males";"14 years";43
"K-4650 Gloppen";"Males";"15 years";45
"K-4650 Gloppen";"Males";"16 years";58
"K-4650 Gloppen";"Males";"17 years";41
"K-4650 Gloppen";"Males";"18 years";45
"K-4650 Gloppen";"Males";"19 years";56
"K-4650 Gloppen";"Males";"20 years";39
"K-4650 Gloppen";"Males";"21 years";27
"K-4650 Gloppen";"Males";"22 years";36
"K-4650 Gloppen";"Males";"23 years";47
"K-4650 Gloppen";"Males";"24 years";31
"K-4650 Gloppen";"Males";"25 years";25
"K-4650 Gloppen";"Males";"26 years";24
"K-4650 Gloppen";"Males";"27 years";24
"K-4650 Gloppen";"Males";"28 years";33
"K-4650 Gloppen";"Males";"29 years";41
"K-4650 Gloppen";"Males";"30 years";32
"K-4650 Gloppen";"Males";"31 years";31
"K-4650 Gloppen";"Males";"32 years";39
"K-4650 Gloppen";"Males";"33 years";28
"K-4650 Gloppen";"Males";"34 years";41
"K-4650 Gloppen";"Males";"35 years";20
"K-4650 Gloppen";"Males";"36 years";28
"K-4650 Gloppen";"Males";"37 years";35
"K-4650 Gloppen";"Males";"38 years";32
"K-4650 Gloppen";"Males";"39 years";28
"K-4650 Gloppen";"Males";"40 years";30
"K-4650 Gloppen";"Males";"41 years";29
"K-4650 Gloppen";"Males";"42 years";37
"K-4650 Gloppen";"Males";"43 years";41
"K-4650 Gloppen";"Males";"44 years";27
"K-4650 Gloppen";"Males";"45 years";45
"K-4650 Gloppen";"Males";"46 years";43
"K-4650 Gloppen";"Males";"47 years";34
"K-4650 Gloppen";"Males";"48 years";43
"K-4650 Gloppen";"Males";"49 years";49
"K-4650 Gloppen";"Males";"50 years";39
"K-4650 Gloppen";"Males";"51 years";35
"K-4650 Gloppen";"Males";"52 years";38
"K-4650 Gloppen";"Males";"53 years";36
"K-4650 Gloppen";"Males";"54 years";37
"K-4650 Gloppen";"Males";"55 years";38
"K-4650 Gloppen";"Males";"56 years";33
"K-4650 Gloppen";"Males";"57 years";34
"K-4650 Gloppen";"Males";"58 years";43
"K-4650 Gloppen";"Males";"59 years";41
"K-4650 Gloppen";"Males";"60 years";39
"K-4650 Gloppen";"Males";"61 years";33
"K-4650 Gloppen";"Males";"62 years";35
"K-4650 Gloppen";"Males";"63 years";36
"K-4650 Gloppen";"Males";"64 years";42
"K-4650 Gloppen";"Males";"65 years";31
"K-4650 Gloppen";"Males";"66 years";39
"K-4650 Gloppen";"Males";"67 years";44
"K-4650 Gloppen";"Males";"68 years";36
"K-4650 Gloppen";"Males";"69 years";44
"K-4650 Gloppen";"Males";"70 years";36
"K-4650 Gloppen";"Males";"71 years";38
"K-4650 Gloppen";"Males";"72 years";34
"K-4650 Gloppen";"Males";"73 years";29
"K-4650 Gloppen";"Males";"74 years";28
"K-4650 Gloppen";"Males";"75 years";30
"K-4650 Gloppen";"Males";"76 years";24
"K-4650 Gloppen";"Males";"77 years";21
"K-4650 Gloppen";"Males";"78 years";25
"K-4650 Gloppen";"Males";"79 years";23
"K-4650 Gloppen";"Males";"80 years";14
"K-4650 Gloppen";"Males";"81 years";11
"K-4650 Gloppen";"Males";"82 years";21
"K-4650 Gloppen";"Males";"83 years";14
"K-4650 Gloppen";"Males";"84 years";14
"K-4650 Gloppen";"Males";"85 years";7
"K-4650 Gloppen";"Males";"86 years";7
"K-4650 Gloppen";"Males";"87 years";12
"K-4650 Gloppen";"Males";"88 years";5
"K-4650 Gloppen";"Males";"89 years";5
"K-4650 Gloppen";"Males";"90 years";2
"K-4650 Gloppen";"Males";"91 years";5
"K-4650 Gloppen";"Males";"92 years";6
"K-4650 Gloppen";"Males";"93 years";5
"K-4650 Gloppen";"Males";"94 years";3
"K-4650 Gloppen";"Males";"95 years";0
"K-4650 Gloppen";"Males";"96 years";1
"K-4650 Gloppen";"Males";"97 years";1
"K-4650 Gloppen";"Males";"98 years";0
"K-4650 Gloppen";"Males";"99 years";1
"K-4650 Gloppen";"Males";"100 years";0
"K-4650 Gloppen";"Males";"101 years";1
"K-4650 Gloppen";"Males";"102 years";0
"K-4650 Gloppen";"Males";"103 years";0
"K-4650 Gloppen";"Males";"104 years";0
"K-4650 Gloppen";"Males";"105 years or older";0
"K-4650 Gloppen";"Females";"0 years";34
"K-4650 Gloppen";"Females";"1 year";22
"K-4650 Gloppen";"Females";"2 years";32
"K-4650 Gloppen";"Females";"3 years";26
"K-4650 Gloppen";"Females";"4 years";33
"K-4650 Gloppen";"Females";"5 years";31
"K-4650 Gloppen";"Females";"6 years";39
"K-4650 Gloppen";"Females";"7 years";32
"K-4650 Gloppen";"Females";"8 years";31
"K-4650 Gloppen";"Females";"9 years";29
"K-4650 Gloppen";"Females";"10 years";35
"K-4650 Gloppen";"Females";"11 years";35
"K-4650 Gloppen";"Females";"12 years";34
"K-4650 Gloppen";"Females";"13 years";41
"K-4650 Gloppen";"Females";"14 years";28
"K-4650 Gloppen";"Females";"15 years";61
"K-4650 Gloppen";"Females";"16 years";36
"K-4650 Gloppen";"Females";"17 years";30
"K-4650 Gloppen";"Females";"18 years";44
"K-4650 Gloppen";"Females";"19 years";33
"K-4650 Gloppen";"Females";"20 years";41
"K-4650 Gloppen";"Females";"21 years";38
"K-4650 Gloppen";"Females";"22 years";32
"K-4650 Gloppen";"Females";"23 years";39
"K-4650 Gloppen";"Females";"24 years";24
"K-4650 Gloppen";"Females";"25 years";27
"K-4650 Gloppen";"Females";"26 years";26
"K-4650 Gloppen";"Females";"27 years";28
"K-4650 Gloppen";"Females";"28 years";34
"K-4650 Gloppen";"Females";"29 years";26
"K-4650 Gloppen";"Females";"30 years";36
"K-4650 Gloppen";"Females";"31 years";24
"K-4650 Gloppen";"Females";"32 years";39
"K-4650 Gloppen";"Females";"33 years";24
"K-4650 Gloppen";"Females";"34 years";26
"K-4650 Gloppen";"Females";"35 years";34
"K-4650 Gloppen";"Females";"36 years";34
"K-4650 Gloppen";"Females";"37 years";31
"K-4650 Gloppen";"Females";"38 years";29
"K-4650 Gloppen";"Females";"39 years";33
"K-4650 Gloppen";"Females";"40 years";25
"K-4650 Gloppen";"Females";"41 years";31
"K-4650 Gloppen";"Females";"42 years";26
"K-4650 Gloppen";"Females";"43 years";32
"K-4650 Gloppen";"Females";"44 years";33
"K-4650 Gloppen";"Females";"45 years";39
"K-4650 Gloppen";"Females";"46 years";33
"K-4650 Gloppen";"Females";"47 years";33
"K-4650 Gloppen";"Females";"48 years";40
"K-4650 Gloppen";"Females";"49 years";39
"K-4650 Gloppen";"Females";"50 years";38
"K-4650 Gloppen";"Females";"51 years";23
"K-4650 Gloppen";"Females";"52 years";46
"K-4650 Gloppen";"Females";"53 years";29
"K-4650 Gloppen";"Females";"54 years";28
"K-4650 Gloppen";"Females";"55 years";34
"K-4650 Gloppen";"Females";"56 years";36
"K-4650 Gloppen";"Females";"57 years";41
"K-4650 Gloppen";"Females";"58 years";37
"K-4650 Gloppen";"Females";"59 years";35
"K-4650 Gloppen";"Females";"60 years";46
"K-4650 Gloppen";"Females";"61 years";42
"K-4650 Gloppen";"Females";"62 years";29
"K-4650 Gloppen";"Females";"63 years";24
"K-4650 Gloppen";"Females";"64 years";32
"K-4650 Gloppen";"Females";"65 years";45
"K-4650 Gloppen";"Females";"66 years";40
"K-4650 Gloppen";"Females";"67 years";43
"K-4650 Gloppen";"Females";"68 years";41
"K-4650 Gloppen";"Females";"69 years";30
"K-4650 Gloppen";"Females";"70 years";43
"K-4650 Gloppen";"Females";"71 years";39
"K-4650 Gloppen";"Females";"72 years";28
"K-4650 Gloppen";"Females";"73 years";39
"K-4650 Gloppen";"Females";"74 years";30
"K-4650 Gloppen";"Females";"75 years";28
"K-4650 Gloppen";"Females";"76 years";27
"K-4650 Gloppen";"Females";"77 years";30
"K-4650 Gloppen";"Females";"78 years";16
"K-4650 Gloppen";"Females";"79 years";15
"K-4650 Gloppen";"Females";"80 years";28
"K-4650 Gloppen";"Females";"81 years";13
"K-4650 Gloppen";"Females";"82 years";25
"K-4650 Gloppen";"Females";"83 years";12
"K-4650 Gloppen";"Females";"84 years";16
"K-4650 Gloppen";"Females";"85 years";14
"K-4650 Gloppen";"Females";"86 years";14
"K-4650 Gloppen";"Females";"87 years";7
"K-4650 Gloppen";"Females";"88 years";17
"K-4650 Gloppen";"Females";"89 years";15
"K-4650 Gloppen";"Females";"90 years";7
"K-4650 Gloppen";"Females";"91 years";10
"K-4650 Gloppen";"Females";"92 years";9
"K-4650 Gloppen";"Females";"93 years";10
"K-4650 Gloppen";"Females";"94 years";4
"K-4650 Gloppen";"Females";"95 years";8
"K-4650 Gloppen";"Females";"96 years";3
"K-4650 Gloppen";"Females";"97 years";5
"K-4650 Gloppen";"Females";"98 years";2
"K-4650 Gloppen";"Females";"99 years";3
"K-4650 Gloppen";"Females";"100 years";0
"K-4650 Gloppen";"Females";"101 years";2
"K-4650 Gloppen";"Females";"102 years";0
"K-4650 Gloppen";"Females";"103 years";0
"K-4650 Gloppen";"Females";"104 years";0
"K-4650 Gloppen";"Females";"105 years or older";0
"K-4651 Stryn";"Males";"0 years";28
"K-4651 Stryn";"Males";"1 year";37
"K-4651 Stryn";"Males";"2 years";35
"K-4651 Stryn";"Males";"3 years";40
"K-4651 Stryn";"Males";"4 years";40
"K-4651 Stryn";"Males";"5 years";33
"K-4651 Stryn";"Males";"6 years";40
"K-4651 Stryn";"Males";"7 years";54
"K-4651 Stryn";"Males";"8 years";52
"K-4651 Stryn";"Males";"9 years";41
"K-4651 Stryn";"Males";"10 years";58
"K-4651 Stryn";"Males";"11 years";51
"K-4651 Stryn";"Males";"12 years";58
"K-4651 Stryn";"Males";"13 years";49
"K-4651 Stryn";"Males";"14 years";35
"K-4651 Stryn";"Males";"15 years";42
"K-4651 Stryn";"Males";"16 years";51
"K-4651 Stryn";"Males";"17 years";46
"K-4651 Stryn";"Males";"18 years";58
"K-4651 Stryn";"Males";"19 years";47
"K-4651 Stryn";"Males";"20 years";39
"K-4651 Stryn";"Males";"21 years";59
"K-4651 Stryn";"Males";"22 years";44
"K-4651 Stryn";"Males";"23 years";40
"K-4651 Stryn";"Males";"24 years";41
"K-4651 Stryn";"Males";"25 years";43
"K-4651 Stryn";"Males";"26 years";48
"K-4651 Stryn";"Males";"27 years";55
"K-4651 Stryn";"Males";"28 years";45
"K-4651 Stryn";"Males";"29 years";40
"K-4651 Stryn";"Males";"30 years";38
"K-4651 Stryn";"Males";"31 years";36
"K-4651 Stryn";"Males";"32 years";48
"K-4651 Stryn";"Males";"33 years";36
"K-4651 Stryn";"Males";"34 years";43
"K-4651 Stryn";"Males";"35 years";52
"K-4651 Stryn";"Males";"36 years";50
"K-4651 Stryn";"Males";"37 years";34
"K-4651 Stryn";"Males";"38 years";38
"K-4651 Stryn";"Males";"39 years";45
"K-4651 Stryn";"Males";"40 years";50
"K-4651 Stryn";"Males";"41 years";60
"K-4651 Stryn";"Males";"42 years";37
"K-4651 Stryn";"Males";"43 years";53
"K-4651 Stryn";"Males";"44 years";54
"K-4651 Stryn";"Males";"45 years";45
"K-4651 Stryn";"Males";"46 years";44
"K-4651 Stryn";"Males";"47 years";48
"K-4651 Stryn";"Males";"48 years";52
"K-4651 Stryn";"Males";"49 years";43
"K-4651 Stryn";"Males";"50 years";43
"K-4651 Stryn";"Males";"51 years";62
"K-4651 Stryn";"Males";"52 years";63
"K-4651 Stryn";"Males";"53 years";64
"K-4651 Stryn";"Males";"54 years";56
"K-4651 Stryn";"Males";"55 years";52
"K-4651 Stryn";"Males";"56 years";37
"K-4651 Stryn";"Males";"57 years";51
"K-4651 Stryn";"Males";"58 years";61
"K-4651 Stryn";"Males";"59 years";49
"K-4651 Stryn";"Males";"60 years";47
"K-4651 Stryn";"Males";"61 years";39
"K-4651 Stryn";"Males";"62 years";32
"K-4651 Stryn";"Males";"63 years";39
"K-4651 Stryn";"Males";"64 years";36
"K-4651 Stryn";"Males";"65 years";44
"K-4651 Stryn";"Males";"66 years";39
"K-4651 Stryn";"Males";"67 years";43
"K-4651 Stryn";"Males";"68 years";55
"K-4651 Stryn";"Males";"69 years";33
"K-4651 Stryn";"Males";"70 years";36
"K-4651 Stryn";"Males";"71 years";40
"K-4651 Stryn";"Males";"72 years";43
"K-4651 Stryn";"Males";"73 years";40
"K-4651 Stryn";"Males";"74 years";29
"K-4651 Stryn";"Males";"75 years";39
"K-4651 Stryn";"Males";"76 years";30
"K-4651 Stryn";"Males";"77 years";26
"K-4651 Stryn";"Males";"78 years";22
"K-4651 Stryn";"Males";"79 years";21
"K-4651 Stryn";"Males";"80 years";13
"K-4651 Stryn";"Males";"81 years";19
"K-4651 Stryn";"Males";"82 years";17
"K-4651 Stryn";"Males";"83 years";15
"K-4651 Stryn";"Males";"84 years";19
"K-4651 Stryn";"Males";"85 years";11
"K-4651 Stryn";"Males";"86 years";12
"K-4651 Stryn";"Males";"87 years";8
"K-4651 Stryn";"Males";"88 years";6
"K-4651 Stryn";"Males";"89 years";8
"K-4651 Stryn";"Males";"90 years";6
"K-4651 Stryn";"Males";"91 years";5
"K-4651 Stryn";"Males";"92 years";6
"K-4651 Stryn";"Males";"93 years";3
"K-4651 Stryn";"Males";"94 years";1
"K-4651 Stryn";"Males";"95 years";2
"K-4651 Stryn";"Males";"96 years";3
"K-4651 Stryn";"Males";"97 years";0
"K-4651 Stryn";"Males";"98 years";0
"K-4651 Stryn";"Males";"99 years";1
"K-4651 Stryn";"Males";"100 years";0
"K-4651 Stryn";"Males";"101 years";0
"K-4651 Stryn";"Males";"102 years";0
"K-4651 Stryn";"Males";"103 years";0
"K-4651 Stryn";"Males";"104 years";0
"K-4651 Stryn";"Males";"105 years or older";0
"K-4651 Stryn";"Females";"0 years";35
"K-4651 Stryn";"Females";"1 year";31
"K-4651 Stryn";"Females";"2 years";38
"K-4651 Stryn";"Females";"3 years";49
"K-4651 Stryn";"Females";"4 years";47
"K-4651 Stryn";"Females";"5 years";42
"K-4651 Stryn";"Females";"6 years";35
"K-4651 Stryn";"Females";"7 years";32
"K-4651 Stryn";"Females";"8 years";41
"K-4651 Stryn";"Females";"9 years";44
"K-4651 Stryn";"Females";"10 years";55
"K-4651 Stryn";"Females";"11 years";43
"K-4651 Stryn";"Females";"12 years";44
"K-4651 Stryn";"Females";"13 years";46
"K-4651 Stryn";"Females";"14 years";56
"K-4651 Stryn";"Females";"15 years";42
"K-4651 Stryn";"Females";"16 years";60
"K-4651 Stryn";"Females";"17 years";45
"K-4651 Stryn";"Females";"18 years";45
"K-4651 Stryn";"Females";"19 years";49
"K-4651 Stryn";"Females";"20 years";47
"K-4651 Stryn";"Females";"21 years";39
"K-4651 Stryn";"Females";"22 years";49
"K-4651 Stryn";"Females";"23 years";45
"K-4651 Stryn";"Females";"24 years";26
"K-4651 Stryn";"Females";"25 years";36
"K-4651 Stryn";"Females";"26 years";34
"K-4651 Stryn";"Females";"27 years";35
"K-4651 Stryn";"Females";"28 years";43
"K-4651 Stryn";"Females";"29 years";36
"K-4651 Stryn";"Females";"30 years";35
"K-4651 Stryn";"Females";"31 years";43
"K-4651 Stryn";"Females";"32 years";37
"K-4651 Stryn";"Females";"33 years";36
"K-4651 Stryn";"Females";"34 years";30
"K-4651 Stryn";"Females";"35 years";40
"K-4651 Stryn";"Females";"36 years";38
"K-4651 Stryn";"Females";"37 years";56
"K-4651 Stryn";"Females";"38 years";37
"K-4651 Stryn";"Females";"39 years";28
"K-4651 Stryn";"Females";"40 years";41
"K-4651 Stryn";"Females";"41 years";50
"K-4651 Stryn";"Females";"42 years";40
"K-4651 Stryn";"Females";"43 years";23
"K-4651 Stryn";"Females";"44 years";41
"K-4651 Stryn";"Females";"45 years";42
"K-4651 Stryn";"Females";"46 years";35
"K-4651 Stryn";"Females";"47 years";57
"K-4651 Stryn";"Females";"48 years";46
"K-4651 Stryn";"Females";"49 years";43
"K-4651 Stryn";"Females";"50 years";49
"K-4651 Stryn";"Females";"51 years";42
"K-4651 Stryn";"Females";"52 years";50
"K-4651 Stryn";"Females";"53 years";50
"K-4651 Stryn";"Females";"54 years";43
"K-4651 Stryn";"Females";"55 years";39
"K-4651 Stryn";"Females";"56 years";50
"K-4651 Stryn";"Females";"57 years";37
"K-4651 Stryn";"Females";"58 years";45
"K-4651 Stryn";"Females";"59 years";41
"K-4651 Stryn";"Females";"60 years";49
"K-4651 Stryn";"Females";"61 years";38
"K-4651 Stryn";"Females";"62 years";32
"K-4651 Stryn";"Females";"63 years";37
"K-4651 Stryn";"Females";"64 years";41
"K-4651 Stryn";"Females";"65 years";35
"K-4651 Stryn";"Females";"66 years";40
"K-4651 Stryn";"Females";"67 years";51
"K-4651 Stryn";"Females";"68 years";48
"K-4651 Stryn";"Females";"69 years";38
"K-4651 Stryn";"Females";"70 years";33
"K-4651 Stryn";"Females";"71 years";36
"K-4651 Stryn";"Females";"72 years";38
"K-4651 Stryn";"Females";"73 years";30
"K-4651 Stryn";"Females";"74 years";42
"K-4651 Stryn";"Females";"75 years";36
"K-4651 Stryn";"Females";"76 years";27
"K-4651 Stryn";"Females";"77 years";22
"K-4651 Stryn";"Females";"78 years";16
"K-4651 Stryn";"Females";"79 years";27
"K-4651 Stryn";"Females";"80 years";18
"K-4651 Stryn";"Females";"81 years";29
"K-4651 Stryn";"Females";"82 years";25
"K-4651 Stryn";"Females";"83 years";21
"K-4651 Stryn";"Females";"84 years";16
"K-4651 Stryn";"Females";"85 years";9
"K-4651 Stryn";"Females";"86 years";13
"K-4651 Stryn";"Females";"87 years";17
"K-4651 Stryn";"Females";"88 years";7
"K-4651 Stryn";"Females";"89 years";10
"K-4651 Stryn";"Females";"90 years";6
"K-4651 Stryn";"Females";"91 years";18
"K-4651 Stryn";"Females";"92 years";5
"K-4651 Stryn";"Females";"93 years";4
"K-4651 Stryn";"Females";"94 years";5
"K-4651 Stryn";"Females";"95 years";5
"K-4651 Stryn";"Females";"96 years";4
"K-4651 Stryn";"Females";"97 years";6
"K-4651 Stryn";"Females";"98 years";1
"K-4651 Stryn";"Females";"99 years";1
"K-4651 Stryn";"Females";"100 years";0
"K-4651 Stryn";"Females";"101 years";0
"K-4651 Stryn";"Females";"102 years";0
"K-4651 Stryn";"Females";"103 years";0
"K-4651 Stryn";"Females";"104 years";0
"K-4651 Stryn";"Females";"105 years or older";0
"K-1505 Kristiansund";"Males";"0 years";107
"K-1505 Kristiansund";"Males";"1 year";108
"K-1505 Kristiansund";"Males";"2 years";114
"K-1505 Kristiansund";"Males";"3 years";115
"K-1505 Kristiansund";"Males";"4 years";110
"K-1505 Kristiansund";"Males";"5 years";111
"K-1505 Kristiansund";"Males";"6 years";135
"K-1505 Kristiansund";"Males";"7 years";146
"K-1505 Kristiansund";"Males";"8 years";132
"K-1505 Kristiansund";"Males";"9 years";137
"K-1505 Kristiansund";"Males";"10 years";145
"K-1505 Kristiansund";"Males";"11 years";145
"K-1505 Kristiansund";"Males";"12 years";146
"K-1505 Kristiansund";"Males";"13 years";141
"K-1505 Kristiansund";"Males";"14 years";147
"K-1505 Kristiansund";"Males";"15 years";146
"K-1505 Kristiansund";"Males";"16 years";175
"K-1505 Kristiansund";"Males";"17 years";160
"K-1505 Kristiansund";"Males";"18 years";174
"K-1505 Kristiansund";"Males";"19 years";171
"K-1505 Kristiansund";"Males";"20 years";175
"K-1505 Kristiansund";"Males";"21 years";145
"K-1505 Kristiansund";"Males";"22 years";142
"K-1505 Kristiansund";"Males";"23 years";150
"K-1505 Kristiansund";"Males";"24 years";148
"K-1505 Kristiansund";"Males";"25 years";139
"K-1505 Kristiansund";"Males";"26 years";169
"K-1505 Kristiansund";"Males";"27 years";159
"K-1505 Kristiansund";"Males";"28 years";152
"K-1505 Kristiansund";"Males";"29 years";153
"K-1505 Kristiansund";"Males";"30 years";130
"K-1505 Kristiansund";"Males";"31 years";199
"K-1505 Kristiansund";"Males";"32 years";159
"K-1505 Kristiansund";"Males";"33 years";178
"K-1505 Kristiansund";"Males";"34 years";169
"K-1505 Kristiansund";"Males";"35 years";185
"K-1505 Kristiansund";"Males";"36 years";153
"K-1505 Kristiansund";"Males";"37 years";160
"K-1505 Kristiansund";"Males";"38 years";162
"K-1505 Kristiansund";"Males";"39 years";150
"K-1505 Kristiansund";"Males";"40 years";149
"K-1505 Kristiansund";"Males";"41 years";137
"K-1505 Kristiansund";"Males";"42 years";151
"K-1505 Kristiansund";"Males";"43 years";147
"K-1505 Kristiansund";"Males";"44 years";142
"K-1505 Kristiansund";"Males";"45 years";176
"K-1505 Kristiansund";"Males";"46 years";186
"K-1505 Kristiansund";"Males";"47 years";195
"K-1505 Kristiansund";"Males";"48 years";183
"K-1505 Kristiansund";"Males";"49 years";170
"K-1505 Kristiansund";"Males";"50 years";187
"K-1505 Kristiansund";"Males";"51 years";193
"K-1505 Kristiansund";"Males";"52 years";194
"K-1505 Kristiansund";"Males";"53 years";178
"K-1505 Kristiansund";"Males";"54 years";143
"K-1505 Kristiansund";"Males";"55 years";148
"K-1505 Kristiansund";"Males";"56 years";148
"K-1505 Kristiansund";"Males";"57 years";132
"K-1505 Kristiansund";"Males";"58 years";150
"K-1505 Kristiansund";"Males";"59 years";141
"K-1505 Kristiansund";"Males";"60 years";145
"K-1505 Kristiansund";"Males";"61 years";147
"K-1505 Kristiansund";"Males";"62 years";165
"K-1505 Kristiansund";"Males";"63 years";172
"K-1505 Kristiansund";"Males";"64 years";150
"K-1505 Kristiansund";"Males";"65 years";149
"K-1505 Kristiansund";"Males";"66 years";145
"K-1505 Kristiansund";"Males";"67 years";158
"K-1505 Kristiansund";"Males";"68 years";139
"K-1505 Kristiansund";"Males";"69 years";160
"K-1505 Kristiansund";"Males";"70 years";156
"K-1505 Kristiansund";"Males";"71 years";163
"K-1505 Kristiansund";"Males";"72 years";122
"K-1505 Kristiansund";"Males";"73 years";148
"K-1505 Kristiansund";"Males";"74 years";106
"K-1505 Kristiansund";"Males";"75 years";107
"K-1505 Kristiansund";"Males";"76 years";103
"K-1505 Kristiansund";"Males";"77 years";96
"K-1505 Kristiansund";"Males";"78 years";79
"K-1505 Kristiansund";"Males";"79 years";69
"K-1505 Kristiansund";"Males";"80 years";73
"K-1505 Kristiansund";"Males";"81 years";46
"K-1505 Kristiansund";"Males";"82 years";41
"K-1505 Kristiansund";"Males";"83 years";35
"K-1505 Kristiansund";"Males";"84 years";33
"K-1505 Kristiansund";"Males";"85 years";26
"K-1505 Kristiansund";"Males";"86 years";27
"K-1505 Kristiansund";"Males";"87 years";34
"K-1505 Kristiansund";"Males";"88 years";20
"K-1505 Kristiansund";"Males";"89 years";26
"K-1505 Kristiansund";"Males";"90 years";14
"K-1505 Kristiansund";"Males";"91 years";10
"K-1505 Kristiansund";"Males";"92 years";6
